ID,GlobalID,X,Y,Biogeoclimatic_Unit,Subzone,Site_Physiog,Site_Realm,Site_Group,Site_Class,Site_Association,Ignore,Site.Serie,Site_Series_Map_Unit,Site_Var_Phase_Map_Unit,F_Site_Series_NF_Class,Site_Group_2,Site_Series_Map_Unit_2,Site_Class_2,Transition,Structural_Stage_Modifier,Site_Modifier,Soil_Moisture_Regime,Soil_Nutrient_Regime,Site_Disturbance__s_,Comment__max_255_characters,Date,General_Location,Random_Point_ID,Non_GNSS_point,Accuracy__m_,Crew,Experience,Certainty,Air_Interp,StudyArea,Canyon_Cr,MAP_LABEL
1943,7ba0e781-f871-4e49-82cb-95c24b2b9552,965512.808,1062444.958,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoD,,,SBSmc2/10,SBSmc2_10,SBSmc2_10,SBSmc2_10,,,NA,1,Null,,,,,,28/06/2018 22:05,NORTH RD 35,NA,,10,KSD,3,2,NA,Deception,NA,SBSmc2
1834,124ff02b-c7eb-4d9e-b5eb-9f62fe54e559,944421.7653,1078821.422,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Small patch,6/13/2018 6:29:00 PM,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2043,24f87450-0de8-472c-8fae-4804a30d040b,944431.8886,1078991.283,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_10b,NA,3,Null,,,,,Small arch in hummocks terrain,6/13/2018 6:20:00 PM,Deception FSR,NA,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1833,cca4dfa4-860f-4dfa-9108-2ddd2ca6fcb3,944514.7437,1079089.058,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Pine canopy,6/13/2018 6:05:00 PM,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2046,6c4b2b30-f20a-44aa-9184-5affb1362dd2,944573.1239,1082434.268,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_10,NA,3,Null,,6,,,,02/07/2018 20:39,Wood lot Road,43,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1779,ca01906f-7bee-44e6-b728-a679613aa48a,944885.7166,1082831.154,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,D,,Aspen and Sx with dead Pl ,06/06/2018 22:42,Wood lot road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1832,55ebbfb5-0463-427b-b547-18096d33c455,945427.7354,1078635.072,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,6/13/2018 5:39:00 PM,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1831,870c66b1-6593-45c3-b7a0-8ae37d4b3cab,945469.019,1078606.835,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,1,Null,,unknown,unknown,,,6/13/2018 5:36:00 PM,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1788,8125dbf4-578c-41d8-b148-c83375fe7eee,945940.5921,1078613.57,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 14:55,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1789,64fc89a3-3af0-4753-81a7-10b1d001fe0b,946002.9705,1078619.254,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 15:01,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1791,a752f5f9-4ef1-4169-8755-c732ca15d7ce,946179.3384,1078460.928,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 15:15,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1773,cddf7db4-d551-4d1f-91c6-50f31ea8aa11,946212.918,1086028.478,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,D,Aw,At edge of clear cut,06/06/2018 20:54,OLD Babine Junction,3,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1777,d74ffa39-76c8-4c99-a0fd-6e5a7c0e8cd3,946227.1252,1086017.324,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,D,,,06/06/2018 20:57,OLD Babine Junction,NA,,10,WHM,1,1,NA,CanyonCreek,NA,SBSmc2
1778,4bd8fc12-94d8-45c1-9ca4-a97f1376f0c6,946335.2128,1086011.685,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,06/06/2018 21:10,OLD Babine Junction,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1792,823ecde5-2cd1-4002-95a9-314fe485ee14,946379.8162,1078381.709,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Small patch,19/06/2018 15:26,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2030,7986fdf4-70d8-4f5c-b6f5-7fc0b228343e,946386.387,1078299.837,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_10b,NA,3,Null,,,,,Along small drainageway ,19/06/2018 15:29,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1798,e8049622-5437-4491-bbdb-340f8db01907,946603.5276,1077763.495,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 16:42,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1796,9d355bb9-328e-4b54-a9f0-d7af7c270c48,946687.9241,1077635.485,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,D,,,19/06/2018 16:34,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1793,55c1699f-6d58-4d44-9a68-1632ce25006c,946708.801,1078742.774,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 15:59,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1588,8b27fc1b-691e-413b-9bdd-753539b333bc,946819.8504,1078738.071,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Mostly tiartri not oakfern,19/06/2018 16:05,Deception FSR,NA,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1799,7a1ff5bf-82fa-4623-bf7b-a62f8abbd2d1,947749.9621,1079097.411,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 17:16,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1826,b4142c49-c977-4538-a45a-6ee8af8c1ae1,947805.718,1084185.491,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,06/12/2018 16:46,Luge FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1800,bcc37e06-4918-4e62-a725-ce0d006090a7,947806.8775,1079165.095,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Small strip,19/06/2018 17:21,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1637,78671819-fbc9-4ec3-b496-a08524017ef9,947834.0095,1084228.548,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Lower/toe. Dense grove of big trees with little under storey,06/12/2018 16:39,Luge FSR,97,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1825,d560a693-0dae-4978-a5f4-583ea945ed0b,947867.0736,1084466.607,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Pine over story,06/12/2018 16:20,Luge FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1824,8480cac2-a66f-4e11-b7af-339d0ff4d43f,947876.3143,1085044.954,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,Bi.ki,,06/12/2018 15:53,Luge FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2033,fa9f08e0-81e6-4421-b754-ccbe214014f4,947910.0541,1085121.375,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,3,Null,,,,,Slight depression with oak fern ,06/12/2018 15:20,Luge FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1822,bb93db2c-34d7-4299-80c7-8d4e94e407bf,947953.0559,1085205.593,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,06/12/2018 15:26,Luge FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1823,af20b01b-977c-4347-af9a-9a0dfdfb3736,947978.1631,1085216.213,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Very productive ,06/12/2018 15:28,Luge FSR,NA,,10,WHM,1,1,NA,CanyonCreek,NA,SBSmc2
1801,46b0c488-ad80-434f-b006-15e9f81f62a0,948146.6664,1079341.962,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 17:26,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1802,dcebb354-f51f-4795-bdfe-ebaab53ef4d5,948194.8341,1079278.4,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 17:33,Deception FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2111,d76c79f3-20c1-4121-93b1-0ac4ea3d78ca,948217.2502,1082470.866,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,7,Null,,NA,,,Along small creek- rises to each side,11/06/2018 17:49,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2047,81a0ac0b-bf12-4e7b-9a89-28965464c304,948370.649,1082493.805,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,3,Null,,NA,,,,11/06/2018 17:39,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1787,2ec649a5-1b8e-4e20-a495-565947736a43,948381.7422,1082176.905,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,NA,,,,11/06/2018 18:49,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2042,d2f5c764-41d3-4453-b099-ca0ea0f56321,948426.6245,1083192.022,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,3,Null,,NA,,,,11/06/2018 16:08,Canyon Creek FSR,78,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1852,e6eb8e2c-d3b1-4b8f-9e92-4517359acbbc,948487.7826,1084679.049,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,null,Null,,,,,,23/05/2018 19:46,Canyon creek,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1853,17628562-cd17-4546-934d-5910eac496ba,948493.9447,1084691.939,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,null,Null,,,,,,23/05/2018 19:48,Canyon creek,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1786,c19257a4-d74c-4482-a16f-2f1d4b0dbae7,948526.7633,1082076.968,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,NA,,,,11/06/2018 18:32,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1854,cd256233-7987-4127-833b-8d56776830a8,948573.1797,1084670.971,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,null,Null,,,,,,23/05/2018 20:06,Canyon creek,NA,,5,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1785,d979aa2e-aa7e-424c-810f-7ceee2a56919,948581.035,1082114.517,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,NA,,,Grown over drainage small holes with water in raised hummocks,11/06/2018 18:27,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1780,21b12aad-0b6d-41ff-a927-a06aea355500,948615.8861,1083250.112,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,NA,,,,11/06/2018 16:31,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2031,11760f5c-af66-427e-8eb0-f570f57586f6,948633.1441,1083002.355,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_10b,NA,3,Null,,5,D,,Buried rivulet shown in holes,11/06/2018 17:03,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1813,db18ce55-dbca-4fba-beb0-93c09da8bc8a,948640.5866,1075729.231,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,,,,25/06/2018 22:14,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1781,561331f2-2218-44ac-b1ac-0ab6acfbd6f6,948671.7658,1083243.658,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,C,,,11/06/2018 16:35,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2104,397e26f2-7eb3-4f36-bf29-10f0b7050322,948672.2772,1082204.526,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,5,Null,,5,C,,,11/06/2018 18:19,Canyon Creek FSR,98,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1812,04d064e7-e790-4830-9f24-15bef3fedf48,948676.7677,1075655.718,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,,,,25/06/2018 22:11,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1811,e80a1bcd-e734-48f0-af66-6003f00bd801,948685.9433,1075634.187,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,,,,25/06/2018 22:09,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1783,e1008a53-caea-481a-8c35-f4ad85163a04,948695.3681,1082246.372,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,D,,Along active rivulet,11/06/2018 18:08,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1782,28016726-ebc4-48d1-8f2f-c150ff3228c2,948706.4036,1083147.006,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,C,,,11/06/2018 16:47,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1814,9ae1a59d-16ff-40e6-b971-f2f9c7482ea3,948877.3306,1075805.984,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,,,,25/06/2018 22:34,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2040,aee297e1-a295-4e1d-93f2-1e84e1a9ae33,948893.7048,1075355.056,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_05,NA,3,Null,,4,,,Mixed up area,25/06/2018 21:57,Lemieux Creek FSR,NA,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1815,09e18bcb-0d28-4fbe-b5b2-1ec099e1c9a6,948909.4342,1075806.255,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,,,,25/06/2018 22:36,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1810,10cdf752-ed49-431f-a68b-13e91eb53971,948920.2135,1075201.528,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,Mixed aspen cottonwood spruce,25/06/2018 21:50,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1803,a9f01a43-ddee-4c80-8e78-9688d0e3eda8,949007.8726,1080148.451,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,19/06/2018 17:53,Canyon Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2102,daed1e96-fab8-4349-af4f-0a2ed27d2a36,949012.2563,1080250.567,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,5,Null,,,,,,19/06/2018 18:03,Canyon Creek FSR,5,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
2103,c935e86a-bee3-4c09-a040-6ebf9cb9ab0c,949086.2592,1082027.003,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,5,Null,,5,C,,Mapped as SBSmc2 but better as ESSFmc,6/13/2018 4:04:00 PM,Canyon Creek FSR,95,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1809,c12fff0f-6d88-4268-9958-0aca88cd4448,949132.0043,1074732.793,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,,25/06/2018 21:18,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1827,b84e4eb2-b7d0-416b-a9f4-bd7489a0367f,949159.8165,1084917.678,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,06/12/2018 17:23,Canyon Creek A road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1808,44d4f701-497e-473d-80b8-4e50c212b2d4,949191.582,1074732.861,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,,25/06/2018 21:15,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1828,4a5a5822-bb3f-418f-86c2-1985dbba4213,949197.736,1084945.46,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,Looks like ESSF here at this elevation. Lots of menzfer,06/12/2018 17:26,Canyon Creek A road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1816,340dfaa7-989b-4cc5-ac0a-4354ee4a5824,949237.5242,1075782.177,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,Buried rivulet,25/06/2018 22:57,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1817,f2f15e86-35b7-451c-ad39-7f2d1a6c6b6c,949252.3937,1075743.76,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,,25/06/2018 23:00,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1772,143451a7-0152-4fce-9be5-adfd1dce31d8,949263.4782,1075855.792,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,"
Adjacent to stream

",25/06/2018 22:52,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
2044,56352a34-6982-4b00-b5ff-2711a7ca76a7,949306.498,1082067.777,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,Y,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,Fo,SBSmc2_01,NA,3,Null,,5,C,,Better as ESSFmc,6/13/2018 3:45:00 PM,Canyon Creek FSR,79,,10,WHM,1,3,NA,CanyonCreek,NA,SBSmc2
1768,15d1a01e-4d81-4f27-b97a-23179d3b7e2e,949306.6814,1075391.167,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,25/06/2018 22:17,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
1775,75ad62dd-ce40-4d32-8f48-83d349ac84e5,949308.4326,1079503.77,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,4,D,,,02/07/2018 21:27,Deception ATV Road,36,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1770,19780877-9a13-4431-be28-2a10b42e79fc,949308.5168,1075688.958,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,25/06/2018 22:39,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
1820,a384112a-be6a-4812-8b8d-a15621b0736e,949308.6854,1079565.697,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,,02/07/2018 21:23,Deception ATV Road,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1767,eb3ac86b-0816-4223-8779-ff27f63f65b6,949318.6337,1075369.088,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,25/06/2018 22:15,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
1769,4edd0a25-d96f-4e39-b565-985e5f438c59,949344.2379,1075661.019,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,25/06/2018 22:36,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
1807,7a2f0c7e-f77b-4bae-90f4-1c5515d73e92,949353.2153,1074712.522,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,5,,,,25/06/2018 21:05,Lemieux Creek FSR,NA,,10,WHM,1,2,NA,CanyonCreek,NA,SBSmc2
1766,7b881c2a-fd0f-4a32-8aa2-9eb19787bad4,949362.7219,1075205.237,SBSmc2,SBSmc,Forest,Terrestrial,Fo,FoG,,,SBSmc2/06,SBSmc2_06,SBSmc2_06,SBSmc2_06,,,NA,1,Null,,,,,,25/06/2018 22:01,Lemieux creek forest service road,NA,,10,EAC,3,2,NA,CanyonCreek,NA,SBSmc2
